Categoria,media_duration,media_bytes,media_packets
Tartaruga,103601.15990684615,202364.1824553003,204.74091042648354
Normal,3940.3473300800306,9792.77422667821,10.989343302162677
Libélula,509.5418163338059,3768.7311494082555,7.692780249793948
