Categoria,media_duration,media_bytes,media_packets,media_rate
Libélula,404.2814070925549,933.0742740022437,15.39148356745863,4512.445510254106
Normal,2761.243227710038,208.52023019655914,3.5518549320947694,270.8647232529073
Tartaruga,541203.7405514374,15736.736440260956,243.2284480706043,42.32883090320934
